,sewer_and_water,power,roads_and_bridges,medical,buildings,shake_intensity,location,date,time_of_day
69027,6.0,5.0,5.0,0.0,4.0,5.0,4,2020-04-09,15:15:00
69028,7.0,5.0,4.0,0.0,4.0,5.0,4,2020-04-09,18:40:00
69029,7.0,5.0,5.0,0.0,4.0,5.0,4,2020-04-09,15:10:00
69030,8.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,15:35:00
69031,9.0,6.0,4.0,0.0,5.0,5.0,4,2020-04-09,17:50:00
69032,6.0,6.0,6.0,0.0,6.0,5.0,4,2020-04-09,16:50:00
69033,7.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,17:10:00
69034,7.0,4.0,5.0,0.0,5.0,5.0,4,2020-04-09,20:20:00
69035,8.0,6.0,5.0,0.0,5.0,4.0,4,2020-04-09,17:50:00
69036,7.0,6.0,5.0,0.0,4.0,4.0,4,2020-04-09,15:40:00
69037,7.0,6.0,4.0,0.0,5.0,5.0,4,2020-04-09,15:40:00
69038,7.0,5.0,4.0,0.0,3.0,6.0,4,2020-04-09,15:55:00
69039,6.0,4.0,6.0,0.0,4.0,4.0,4,2020-04-09,17:30:00
69040,7.0,5.0,6.0,0.0,4.0,6.0,4,2020-04-09,16:05:00
69041,7.0,5.0,5.0,8.0,5.0,5.0,4,2020-04-09,15:55:00
69042,8.0,5.0,4.0,0.0,6.0,4.0,4,2020-04-09,16:45:00
69043,8.0,4.0,5.0,0.0,5.0,6.0,4,2020-04-09,15:05:00
69044,7.0,5.0,5.0,0.0,4.0,4.0,4,2020-04-09,19:55:00
69045,6.0,6.0,6.0,0.0,6.0,5.0,4,2020-04-09,18:25:00
69046,7.0,4.0,6.0,0.0,5.0,6.0,4,2020-04-09,17:30:00
69047,6.0,4.0,5.0,0.0,4.0,4.0,4,2020-04-09,15:55:00
69048,7.0,5.0,4.0,0.0,5.0,4.0,4,2020-04-09,17:05:00
69049,8.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,15:10:00
69050,7.0,6.0,5.0,0.0,5.0,6.0,4,2020-04-09,15:15:00
69051,7.0,5.0,6.0,0.0,5.0,4.0,4,2020-04-09,15:35:00
69052,9.0,6.0,6.0,0.0,4.0,7.0,4,2020-04-09,15:50:00
69053,8.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:15:00
69054,8.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,18:15:00
69055,6.0,5.0,6.0,0.0,4.0,4.0,4,2020-04-09,15:30:00
69056,7.0,6.0,5.0,0.0,5.0,5.0,4,2020-04-09,20:00:00
69057,7.0,5.0,5.0,0.0,4.0,4.0,4,2020-04-09,15:50:00
69058,7.0,5.0,6.0,0.0,6.0,6.0,4,2020-04-09,16:20:00
69059,7.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,15:05:00
69060,7.0,6.0,6.0,0.0,5.0,6.0,4,2020-04-09,18:05:00
69061,7.0,6.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:25:00
69062,7.0,6.0,2.0,0.0,5.0,4.0,4,2020-04-09,15:10:00
69063,8.0,5.0,5.0,0.0,5.0,4.0,4,2020-04-09,15:30:00
69064,8.0,6.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:30:00
69065,7.0,5.0,5.0,0.0,4.0,5.0,4,2020-04-09,15:55:00
69066,8.0,5.0,5.0,0.0,4.0,6.0,4,2020-04-09,15:25:00
69067,6.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,17:10:00
69068,8.0,5.0,5.0,0.0,4.0,4.0,4,2020-04-09,15:10:00
69069,6.0,5.0,6.0,0.0,6.0,5.0,4,2020-04-09,19:25:00
69070,6.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:05:00
69071,7.0,5.0,5.0,0.0,5.0,6.0,4,2020-04-09,15:50:00
69072,6.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:55:00
69073,7.0,5.0,5.0,0.0,4.0,5.0,4,2020-04-09,15:40:00
69074,7.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,18:25:00
69075,7.0,5.0,3.0,0.0,5.0,5.0,4,2020-04-09,20:30:00
69076,6.0,5.0,5.0,9.0,6.0,4.0,4,2020-04-09,16:45:00
69077,9.0,5.0,7.0,0.0,6.0,5.0,4,2020-04-09,15:20:00
69078,7.0,6.0,6.0,0.0,5.0,4.0,4,2020-04-09,15:55:00
69079,6.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:05:00
69080,7.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,15:50:00
69081,6.0,5.0,4.0,0.0,5.0,6.0,4,2020-04-09,18:15:00
69082,7.0,5.0,5.0,0.0,4.0,5.0,4,2020-04-09,16:30:00
69083,7.0,4.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:40:00
69084,8.0,5.0,6.0,0.0,5.0,6.0,4,2020-04-09,18:30:00
69085,7.0,4.0,4.0,0.0,6.0,5.0,4,2020-04-09,17:20:00
69086,8.0,6.0,5.0,0.0,5.0,4.0,4,2020-04-09,18:05:00
69087,7.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:10:00
69088,6.0,5.0,6.0,0.0,5.0,4.0,4,2020-04-09,15:05:00
69089,6.0,5.0,4.0,0.0,6.0,5.0,4,2020-04-09,16:00:00
69090,6.0,4.0,4.0,0.0,5.0,6.0,4,2020-04-09,17:40:00
69091,7.0,6.0,5.0,0.0,4.0,5.0,4,2020-04-09,16:15:00
69092,6.0,5.0,5.0,7.0,4.0,5.0,4,2020-04-09,16:40:00
69093,8.0,6.0,6.0,0.0,4.0,5.0,4,2020-04-09,18:55:00
69094,7.0,5.0,7.0,0.0,6.0,6.0,4,2020-04-09,15:15:00
69095,8.0,5.0,4.0,0.0,5.0,6.0,4,2020-04-09,15:10:00
69096,7.0,6.0,6.0,0.0,5.0,6.0,4,2020-04-09,15:25:00
69097,7.0,7.0,6.0,0.0,4.0,5.0,4,2020-04-09,19:35:00
69098,8.0,4.0,4.0,0.0,6.0,7.0,4,2020-04-09,18:25:00
69099,7.0,4.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:10:00
69100,6.0,4.0,5.0,0.0,6.0,5.0,4,2020-04-09,15:25:00
69101,7.0,6.0,6.0,0.0,5.0,5.0,4,2020-04-09,16:15:00
69102,7.0,5.0,5.0,0.0,5.0,6.0,4,2020-04-09,15:50:00
69103,8.0,5.0,6.0,0.0,5.0,6.0,4,2020-04-09,19:55:00
69104,7.0,4.0,5.0,0.0,6.0,4.0,4,2020-04-09,16:45:00
69105,7.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,15:15:00
69106,7.0,6.0,5.0,0.0,4.0,5.0,4,2020-04-09,15:05:00
69107,7.0,6.0,5.0,0.0,4.0,6.0,4,2020-04-09,15:05:00
69108,7.0,5.0,5.0,0.0,5.0,6.0,4,2020-04-09,16:25:00
69109,8.0,4.0,6.0,0.0,5.0,4.0,4,2020-04-09,17:00:00
69110,7.0,5.0,4.0,0.0,6.0,5.0,4,2020-04-09,18:50:00
69111,8.0,4.0,5.0,0.0,5.0,5.0,4,2020-04-09,18:00:00
69112,6.0,5.0,6.0,0.0,5.0,4.0,4,2020-04-09,15:45:00
69113,8.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,16:05:00
69114,5.0,6.0,5.0,0.0,5.0,4.0,4,2020-04-09,15:30:00
69115,7.0,4.0,4.0,0.0,4.0,6.0,4,2020-04-09,16:20:00
69116,7.0,5.0,6.0,0.0,5.0,5.0,4,2020-04-09,15:15:00
69117,7.0,5.0,6.0,0.0,5.0,4.0,4,2020-04-09,16:10:00
69118,7.0,5.0,6.0,0.0,5.0,6.0,4,2020-04-09,18:20:00
69119,7.0,5.0,5.0,0.0,5.0,4.0,4,2020-04-09,17:05:00
69120,7.0,6.0,4.0,0.0,6.0,5.0,4,2020-04-09,16:25:00
69121,7.0,3.0,5.0,0.0,5.0,6.0,4,2020-04-09,18:25:00
69122,5.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:05:00
69123,7.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:55:00
69124,8.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:25:00
69125,7.0,5.0,5.0,0.0,3.0,5.0,4,2020-04-09,15:25:00
69126,6.0,6.0,6.0,0.0,6.0,5.0,4,2020-04-09,16:05:00
69127,8.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,17:00:00
69128,7.0,5.0,4.0,0.0,6.0,4.0,4,2020-04-09,21:05:00
69129,7.0,4.0,5.0,0.0,5.0,4.0,4,2020-04-09,18:00:00
69130,6.0,6.0,6.0,0.0,5.0,5.0,4,2020-04-09,15:50:00
69131,6.0,4.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:00:00
69132,7.0,6.0,5.0,0.0,5.0,4.0,4,2020-04-09,15:15:00
69133,7.0,6.0,5.0,0.0,4.0,6.0,4,2020-04-09,17:00:00
69134,7.0,5.0,6.0,0.0,6.0,6.0,4,2020-04-09,15:10:00
69135,8.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,16:25:00
69136,8.0,6.0,5.0,0.0,5.0,6.0,4,2020-04-09,16:15:00
69137,7.0,6.0,6.0,0.0,5.0,5.0,4,2020-04-09,15:45:00
69138,7.0,6.0,4.0,0.0,4.0,4.0,4,2020-04-09,16:50:00
69139,6.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:20:00
69140,7.0,5.0,5.0,0.0,4.0,5.0,4,2020-04-09,15:15:00
69141,7.0,5.0,6.0,0.0,4.0,5.0,4,2020-04-09,17:10:00
69142,6.0,5.0,5.0,0.0,7.0,3.0,4,2020-04-09,15:40:00
69143,7.0,5.0,6.0,0.0,7.0,5.0,4,2020-04-09,15:40:00
69144,7.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,15:10:00
69145,7.0,6.0,5.0,0.0,6.0,6.0,4,2020-04-09,19:10:00
69146,8.0,5.0,6.0,0.0,5.0,4.0,4,2020-04-09,15:50:00
69147,7.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,16:05:00
69148,7.0,6.0,4.0,0.0,5.0,5.0,4,2020-04-09,16:15:00
69149,7.0,3.0,4.0,0.0,5.0,4.0,4,2020-04-09,15:55:00
69150,6.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:05:00
69151,6.0,5.0,3.0,0.0,4.0,5.0,4,2020-04-09,17:05:00
69152,7.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:05:00
69153,6.0,6.0,5.0,0.0,6.0,4.0,4,2020-04-09,15:50:00
69154,7.0,6.0,4.0,0.0,5.0,6.0,4,2020-04-09,15:55:00
69155,7.0,5.0,6.0,0.0,6.0,4.0,4,2020-04-09,15:20:00
69156,7.0,4.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:00:00
69157,6.0,5.0,5.0,0.0,6.0,4.0,4,2020-04-09,15:25:00
69158,7.0,4.0,6.0,0.0,4.0,6.0,4,2020-04-09,15:10:00
69159,8.0,5.0,4.0,0.0,6.0,4.0,4,2020-04-09,16:25:00
69160,6.0,6.0,5.0,0.0,5.0,4.0,4,2020-04-09,16:05:00
69161,8.0,5.0,5.0,0.0,5.0,4.0,4,2020-04-09,15:15:00
69162,6.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,15:30:00
69163,8.0,5.0,6.0,0.0,6.0,6.0,4,2020-04-09,18:20:00
69164,8.0,6.0,5.0,0.0,5.0,6.0,4,2020-04-09,15:15:00
69165,7.0,5.0,6.0,0.0,5.0,4.0,4,2020-04-09,15:40:00
69166,7.0,5.0,4.0,0.0,6.0,4.0,4,2020-04-09,16:10:00
69167,7.0,4.0,5.0,0.0,4.0,6.0,4,2020-04-09,15:15:00
69168,6.0,5.0,3.0,0.0,5.0,6.0,4,2020-04-09,16:05:00
69169,6.0,4.0,6.0,0.0,6.0,6.0,4,2020-04-09,15:40:00
69170,7.0,6.0,5.0,0.0,7.0,5.0,4,2020-04-09,15:40:00
69171,6.0,6.0,4.0,0.0,5.0,5.0,4,2020-04-09,15:20:00
69172,7.0,6.0,4.0,0.0,6.0,5.0,4,2020-04-09,19:00:00
69173,6.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,17:35:00
69174,7.0,4.0,4.0,0.0,5.0,6.0,4,2020-04-09,15:15:00
69175,7.0,6.0,5.0,0.0,6.0,5.0,4,2020-04-09,20:10:00
69176,9.0,6.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:35:00
69177,7.0,5.0,4.0,0.0,5.0,6.0,4,2020-04-09,17:35:00
69178,5.0,5.0,7.0,0.0,5.0,6.0,4,2020-04-09,16:15:00
69179,7.0,5.0,5.0,0.0,6.0,6.0,4,2020-04-09,15:25:00
69180,6.0,5.0,4.0,0.0,4.0,5.0,4,2020-04-09,16:00:00
69181,9.0,6.0,5.0,0.0,5.0,6.0,4,2020-04-09,15:35:00
69182,8.0,5.0,5.0,0.0,4.0,6.0,4,2020-04-09,15:15:00
69183,6.0,5.0,6.0,0.0,4.0,4.0,4,2020-04-09,15:15:00
69184,7.0,5.0,6.0,0.0,5.0,4.0,4,2020-04-09,15:05:00
69185,7.0,5.0,5.0,0.0,5.0,4.0,4,2020-04-09,16:00:00
69186,7.0,5.0,5.0,0.0,5.0,6.0,4,2020-04-09,15:55:00
69187,7.0,6.0,5.0,0.0,6.0,5.0,4,2020-04-09,16:20:00
69188,7.0,6.0,5.0,0.0,6.0,5.0,4,2020-04-09,17:00:00
69189,8.0,4.0,6.0,0.0,7.0,6.0,4,2020-04-09,15:05:00
69190,9.0,6.0,7.0,0.0,6.0,6.0,4,2020-04-09,18:05:00
69191,8.0,4.0,5.0,0.0,4.0,6.0,4,2020-04-09,21:30:00
69192,7.0,5.0,5.0,0.0,4.0,5.0,4,2020-04-09,15:35:00
69193,7.0,5.0,4.0,0.0,5.0,6.0,4,2020-04-09,15:55:00
69194,6.0,5.0,5.0,0.0,4.0,6.0,4,2020-04-09,15:50:00
69195,7.0,5.0,6.0,0.0,6.0,5.0,4,2020-04-09,16:20:00
69196,8.0,5.0,5.0,0.0,5.0,4.0,4,2020-04-09,15:55:00
69197,8.0,6.0,4.0,0.0,5.0,4.0,4,2020-04-09,17:25:00
69198,6.0,6.0,3.0,0.0,5.0,5.0,4,2020-04-09,16:05:00
69199,8.0,4.0,6.0,0.0,5.0,5.0,4,2020-04-09,18:05:00
69200,8.0,6.0,4.0,0.0,4.0,6.0,4,2020-04-09,15:45:00
69201,7.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,16:30:00
69202,6.0,4.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:20:00
69203,7.0,5.0,6.0,0.0,4.0,5.0,4,2020-04-09,15:15:00
69204,8.0,5.0,4.0,0.0,5.0,6.0,4,2020-04-09,15:20:00
69205,7.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,19:00:00
69206,6.0,5.0,5.0,0.0,5.0,6.0,4,2020-04-09,16:50:00
69207,6.0,4.0,5.0,0.0,5.0,6.0,4,2020-04-09,16:05:00
69208,7.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:20:00
69209,6.0,6.0,6.0,0.0,5.0,5.0,4,2020-04-09,17:55:00
69210,6.0,4.0,6.0,0.0,4.0,5.0,4,2020-04-09,15:55:00
69211,7.0,4.0,5.0,0.0,5.0,6.0,4,2020-04-09,17:20:00
69212,7.0,5.0,6.0,0.0,4.0,5.0,4,2020-04-09,15:25:00
69213,6.0,4.0,5.0,0.0,5.0,5.0,4,2020-04-10,00:25:00
69214,7.0,5.0,5.0,0.0,4.0,4.0,4,2020-04-09,19:25:00
69215,7.0,4.0,4.0,0.0,5.0,6.0,4,2020-04-09,15:45:00
69216,5.0,5.0,4.0,0.0,5.0,6.0,4,2020-04-09,15:50:00
69217,7.0,5.0,5.0,0.0,5.0,4.0,4,2020-04-09,17:00:00
69218,8.0,5.0,5.0,0.0,6.0,6.0,4,2020-04-09,15:30:00
69219,6.0,4.0,5.0,0.0,5.0,4.0,4,2020-04-09,16:20:00
69220,7.0,5.0,5.0,0.0,4.0,4.0,4,2020-04-09,15:00:00
69221,7.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,15:05:00
69222,7.0,6.0,4.0,0.0,6.0,3.0,4,2020-04-09,16:05:00
69223,7.0,5.0,4.0,0.0,4.0,4.0,4,2020-04-09,16:20:00
69224,7.0,5.0,6.0,0.0,5.0,5.0,4,2020-04-09,16:15:00
69225,8.0,6.0,6.0,0.0,4.0,5.0,4,2020-04-09,15:45:00
69226,7.0,4.0,4.0,0.0,5.0,6.0,4,2020-04-09,16:35:00
69227,6.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:15:00
69228,6.0,6.0,5.0,0.0,5.0,5.0,4,2020-04-09,19:10:00
69229,7.0,7.0,4.0,0.0,6.0,6.0,4,2020-04-09,15:40:00
69230,7.0,4.0,5.0,0.0,4.0,4.0,4,2020-04-09,15:55:00
69231,8.0,6.0,5.0,0.0,6.0,6.0,4,2020-04-09,22:30:00
69232,7.0,5.0,3.0,0.0,4.0,4.0,4,2020-04-09,15:45:00
69233,8.0,5.0,4.0,0.0,4.0,5.0,4,2020-04-09,16:15:00
69234,6.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:20:00
69235,8.0,5.0,5.0,0.0,5.0,4.0,4,2020-04-09,16:10:00
69236,9.0,4.0,6.0,0.0,5.0,5.0,4,2020-04-09,15:35:00
69237,7.0,4.0,4.0,0.0,6.0,5.0,4,2020-04-09,15:10:00
69238,6.0,5.0,4.0,0.0,4.0,4.0,4,2020-04-09,15:45:00
69239,8.0,7.0,5.0,0.0,6.0,6.0,4,2020-04-09,16:10:00
69240,7.0,4.0,4.0,0.0,4.0,4.0,4,2020-04-09,18:00:00
69241,7.0,4.0,5.0,0.0,6.0,4.0,4,2020-04-09,17:40:00
69242,7.0,4.0,4.0,0.0,6.0,4.0,4,2020-04-09,15:55:00
69243,5.0,5.0,5.0,0.0,5.0,4.0,4,2020-04-09,15:25:00
69244,7.0,7.0,6.0,0.0,6.0,5.0,4,2020-04-09,15:50:00
69245,8.0,5.0,6.0,0.0,4.0,5.0,4,2020-04-09,19:45:00
69246,8.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,19:25:00
69247,7.0,5.0,5.0,0.0,4.0,4.0,4,2020-04-09,17:00:00
69248,8.0,6.0,4.0,0.0,5.0,5.0,4,2020-04-09,16:05:00
69249,6.0,5.0,5.0,0.0,6.0,4.0,4,2020-04-09,15:30:00
69250,6.0,5.0,4.0,0.0,4.0,5.0,4,2020-04-09,17:20:00
69251,7.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,18:10:00
69252,7.0,4.0,6.0,0.0,5.0,6.0,4,2020-04-09,17:00:00
69253,7.0,6.0,4.0,0.0,5.0,4.0,4,2020-04-09,18:10:00
69254,6.0,4.0,6.0,0.0,6.0,5.0,4,2020-04-09,16:25:00
69255,7.0,4.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:05:00
69256,7.0,6.0,5.0,0.0,6.0,4.0,4,2020-04-09,15:40:00
69257,5.0,4.0,6.0,0.0,6.0,6.0,4,2020-04-09,16:00:00
69258,6.0,5.0,5.0,0.0,7.0,5.0,4,2020-04-09,15:15:00
69259,8.0,5.0,6.0,0.0,4.0,5.0,4,2020-04-09,16:45:00
69260,7.0,5.0,4.0,0.0,5.0,6.0,4,2020-04-09,16:50:00
69261,7.0,6.0,5.0,0.0,5.0,4.0,4,2020-04-09,16:55:00
69262,7.0,4.0,6.0,0.0,4.0,4.0,4,2020-04-09,16:45:00
69263,7.0,5.0,5.0,0.0,5.0,6.0,4,2020-04-09,15:20:00
69264,8.0,6.0,5.0,0.0,5.0,5.0,4,2020-04-09,17:45:00
69265,6.0,4.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:45:00
69266,8.0,5.0,5.0,0.0,5.0,7.0,4,2020-04-09,17:15:00
69267,7.0,6.0,6.0,0.0,5.0,4.0,4,2020-04-09,16:35:00
69268,7.0,5.0,4.0,0.0,5.0,4.0,4,2020-04-09,15:45:00
69269,7.0,4.0,5.0,0.0,6.0,5.0,4,2020-04-09,18:40:00
69270,6.0,6.0,5.0,0.0,5.0,6.0,4,2020-04-09,15:55:00
69271,7.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:10:00
69272,7.0,5.0,6.0,0.0,6.0,5.0,4,2020-04-09,16:55:00
69273,7.0,5.0,5.0,0.0,5.0,4.0,4,2020-04-09,16:30:00
69274,7.0,5.0,6.0,0.0,4.0,6.0,4,2020-04-09,16:10:00
69275,7.0,6.0,4.0,0.0,5.0,5.0,4,2020-04-09,18:25:00
69276,7.0,5.0,6.0,0.0,3.0,5.0,4,2020-04-09,17:15:00
69277,7.0,4.0,4.0,0.0,5.0,5.0,4,2020-04-09,16:15:00
69278,7.0,6.0,4.0,0.0,4.0,6.0,4,2020-04-09,18:05:00
69279,6.0,5.0,4.0,0.0,6.0,5.0,4,2020-04-09,15:45:00
69280,8.0,6.0,6.0,0.0,5.0,4.0,4,2020-04-09,15:10:00
69281,7.0,6.0,5.0,0.0,5.0,6.0,4,2020-04-09,16:45:00
69282,7.0,5.0,5.0,0.0,4.0,5.0,4,2020-04-09,15:20:00
69283,7.0,6.0,5.0,0.0,4.0,6.0,4,2020-04-09,15:20:00
69284,7.0,5.0,6.0,0.0,5.0,5.0,4,2020-04-09,15:25:00
69285,6.0,6.0,5.0,0.0,5.0,4.0,4,2020-04-09,15:05:00
69286,7.0,5.0,6.0,0.0,6.0,5.0,4,2020-04-09,15:30:00
69287,7.0,5.0,5.0,0.0,3.0,5.0,4,2020-04-09,15:30:00
69288,7.0,4.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:05:00
69289,7.0,4.0,4.0,0.0,5.0,6.0,4,2020-04-09,15:40:00
69290,7.0,4.0,5.0,0.0,6.0,4.0,4,2020-04-09,15:10:00
69291,7.0,4.0,5.0,0.0,4.0,6.0,4,2020-04-09,15:30:00
69292,8.0,6.0,5.0,0.0,5.0,6.0,4,2020-04-09,17:10:00
69293,7.0,7.0,5.0,0.0,4.0,6.0,4,2020-04-09,17:10:00
69294,6.0,6.0,6.0,0.0,6.0,5.0,4,2020-04-09,15:15:00
69295,6.0,5.0,5.0,0.0,6.0,6.0,4,2020-04-09,15:55:00
69296,7.0,5.0,6.0,0.0,4.0,5.0,4,2020-04-09,17:10:00
69297,7.0,6.0,5.0,0.0,6.0,5.0,4,2020-04-09,15:25:00
69298,7.0,5.0,4.0,0.0,6.0,6.0,4,2020-04-09,15:00:00
69299,7.0,5.0,5.0,0.0,4.0,6.0,4,2020-04-09,16:45:00
69300,8.0,6.0,4.0,0.0,6.0,5.0,4,2020-04-09,18:10:00
69301,7.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,16:10:00
69302,6.0,5.0,5.0,0.0,5.0,4.0,4,2020-04-09,16:00:00
69303,6.0,4.0,6.0,0.0,5.0,6.0,4,2020-04-09,15:35:00
69304,7.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,15:25:00
69305,7.0,5.0,6.0,0.0,7.0,5.0,4,2020-04-09,15:40:00
69306,7.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,18:40:00
69307,7.0,5.0,6.0,0.0,5.0,4.0,4,2020-04-09,15:10:00
69308,6.0,5.0,6.0,1.0,5.0,6.0,4,2020-04-09,16:45:00
69309,7.0,6.0,5.0,0.0,4.0,6.0,4,2020-04-09,17:00:00
69310,7.0,6.0,4.0,0.0,6.0,4.0,4,2020-04-09,16:00:00
69311,7.0,5.0,5.0,0.0,6.0,6.0,4,2020-04-09,15:05:00
69312,7.0,4.0,6.0,0.0,5.0,5.0,4,2020-04-09,17:00:00
69313,6.0,6.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:05:00
69314,6.0,6.0,5.0,0.0,4.0,5.0,4,2020-04-09,15:15:00
69315,7.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:05:00
69316,7.0,6.0,7.0,0.0,4.0,5.0,4,2020-04-09,15:25:00
69317,6.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,16:55:00
69318,6.0,4.0,5.0,0.0,6.0,6.0,4,2020-04-09,16:30:00
69319,8.0,5.0,6.0,0.0,6.0,5.0,4,2020-04-09,17:05:00
69320,7.0,5.0,6.0,0.0,5.0,4.0,4,2020-04-09,16:25:00
69321,7.0,6.0,6.0,0.0,5.0,5.0,4,2020-04-09,16:15:00
69322,7.0,6.0,4.0,0.0,6.0,6.0,4,2020-04-09,16:15:00
69323,7.0,5.0,4.0,0.0,5.0,4.0,4,2020-04-09,15:55:00
69324,8.0,7.0,6.0,0.0,5.0,5.0,4,2020-04-09,17:50:00
69325,7.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,15:40:00
69326,6.0,5.0,4.0,0.0,4.0,5.0,4,2020-04-09,15:05:00
69327,7.0,5.0,6.0,0.0,6.0,5.0,4,2020-04-09,15:40:00
69328,7.0,5.0,6.0,0.0,4.0,6.0,4,2020-04-09,15:45:00
69329,8.0,5.0,5.0,0.0,4.0,5.0,4,2020-04-09,16:40:00
69330,8.0,5.0,4.0,0.0,5.0,6.0,4,2020-04-09,15:15:00
69331,6.0,5.0,4.0,0.0,5.0,5.0,4,2020-04-09,18:35:00
69332,7.0,5.0,5.0,0.0,7.0,5.0,4,2020-04-09,17:30:00
69333,6.0,5.0,5.0,0.0,5.0,4.0,4,2020-04-09,15:25:00
69334,7.0,6.0,5.0,0.0,6.0,5.0,4,2020-04-09,16:55:00
69335,7.0,5.0,6.0,0.0,5.0,6.0,4,2020-04-09,15:20:00
69336,6.0,5.0,5.0,0.0,5.0,7.0,4,2020-04-09,17:25:00
69337,7.0,6.0,5.0,0.0,6.0,5.0,4,2020-04-09,16:20:00
69338,7.0,6.0,4.0,0.0,5.0,4.0,4,2020-04-09,17:20:00
69339,7.0,5.0,5.0,0.0,5.0,3.0,4,2020-04-09,19:30:00
69340,7.0,5.0,7.0,0.0,5.0,5.0,4,2020-04-09,16:25:00
69341,6.0,3.0,6.0,0.0,6.0,6.0,4,2020-04-09,18:25:00
69342,6.0,4.0,5.0,0.0,5.0,5.0,4,2020-04-09,15:40:00
69343,7.0,6.0,5.0,0.0,4.0,6.0,4,2020-04-09,15:40:00
69344,7.0,4.0,5.0,0.0,5.0,4.0,4,2020-04-09,15:50:00
69345,7.0,5.0,5.0,0.0,4.0,5.0,4,2020-04-09,17:15:00
69346,7.0,5.0,6.0,0.0,5.0,5.0,4,2020-04-09,17:20:00
69347,6.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:05:00
69348,6.0,5.0,5.0,0.0,6.0,6.0,4,2020-04-09,15:40:00
69349,7.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,16:15:00
69350,8.0,5.0,6.0,0.0,5.0,5.0,4,2020-04-09,15:30:00
69351,6.0,4.0,5.0,0.0,5.0,4.0,4,2020-04-09,18:45:00
69352,6.0,6.0,5.0,0.0,5.0,6.0,4,2020-04-09,15:45:00
69353,6.0,6.0,7.0,0.0,6.0,5.0,4,2020-04-09,16:15:00
69354,7.0,5.0,5.0,0.0,6.0,5.0,4,2020-04-09,18:20:00
69355,7.0,5.0,5.0,0.0,5.0,5.0,4,2020-04-09,18:05:00
69356,8.0,6.0,5.0,0.0,5.0,6.0,4,2020-04-09,16:00:00
69357,8.0,5.0,6.0,0.0,6.0,5.0,4,2020-04-09,18:20:00
69358,7.0,5.0,5.0,0.0,6.0,6.0,4,2020-04-09,15:20:00
